HourOfYear,Date,StartTime,dhw,hdd,heating,predicted
2278,05-Apr,21:00,0.0,0,0.0,0.0
2279,05-Apr,22:00,0.0,0,0.0,0.0
2280,05-Apr,23:00,0.0,0,0.0,0.0
2281,06-Apr,00:00,0.0,0,0.0,0.0
2282,06-Apr,01:00,0.0,0,0.0,0.0
2283,06-Apr,02:00,0.0,0,0.0,0.0
2284,06-Apr,03:00,0.0,0,0.0,0.0
2285,06-Apr,04:00,0.0,0,0.0,0.0
2286,06-Apr,05:00,0.0,0,0.0,0.0
2287,06-Apr,06:00,0.0,0,0.0,0.0
2288,06-Apr,07:00,5.0,0,0.0,5.0
2289,06-Apr,08:00,9.0,0,0.0,9.0
2290,06-Apr,09:00,15.0,0,0.0,15.0
2291,06-Apr,10:00,14.0,0,0.0,14.0
2292,06-Apr,11:00,14.0,0,0.0,14.0
2293,06-Apr,12:00,12.0,0,0.0,12.0
2294,06-Apr,13:00,16.0,0,0.0,16.0
2295,06-Apr,14:00,12.0,0,0.0,12.0
2296,06-Apr,15:00,11.0,0,0.0,11.0
2297,06-Apr,16:00,7.0,0,0.0,7.0
2298,06-Apr,17:00,4.0,0,0.0,4.0
2299,06-Apr,18:00,0.0,0,0.0,0.0
2300,06-Apr,19:00,0.0,0,0.0,0.0
2301,06-Apr,20:00,0.0,0,0.0,0.0
2302,06-Apr,21:00,0.0,0,0.0,0.0
2303,06-Apr,22:00,0.0,0,0.0,0.0
2304,06-Apr,23:00,0.0,0,0.0,0.0
2305,07-Apr,00:00,0.0,0,0.0,0.0
2306,07-Apr,01:00,0.0,0,0.0,0.0
2307,07-Apr,02:00,0.0,0,0.0,0.0
2308,07-Apr,03:00,0.0,0,0.0,0.0
2309,07-Apr,04:00,0.0,0,0.0,0.0
2310,07-Apr,05:00,0.0,0,0.0,0.0
2311,07-Apr,06:00,0.0,0,0.0,0.0
2312,07-Apr,07:00,5.0,0,0.0,5.0
2313,07-Apr,08:00,9.0,0,0.0,9.0
2314,07-Apr,09:00,11.0,0,0.0,11.0
2315,07-Apr,10:00,7.0,0,0.0,7.0
2316,07-Apr,11:00,11.0,0,0.0,11.0
2317,07-Apr,12:00,15.0,0,0.0,15.0
2318,07-Apr,13:00,12.0,0,0.0,12.0
2319,07-Apr,14:00,8.0,0,0.0,8.0
2320,07-Apr,15:00,3.0,0,0.0,3.0
2321,07-Apr,16:00,8.0,0,0.0,8.0
2322,07-Apr,17:00,5.0,0,0.0,5.0
2323,07-Apr,18:00,0.0,0,0.0,0.0
2324,07-Apr,19:00,0.0,0,0.0,0.0
2325,07-Apr,20:00,0.0,0,0.0,0.0
2326,07-Apr,21:00,0.0,0,0.0,0.0
2327,07-Apr,22:00,0.0,0,0.0,0.0
2328,07-Apr,23:00,0.0,0,0.0,0.0
2329,08-Apr,00:00,0.0,0,0.0,0.0
2330,08-Apr,01:00,0.0,0,0.0,0.0
2331,08-Apr,02:00,0.0,0,0.0,0.0
2332,08-Apr,03:00,0.0,0,0.0,0.0
2333,08-Apr,04:00,0.0,0,0.0,0.0
2334,08-Apr,05:00,0.0,0,0.0,0.0
2335,08-Apr,06:00,0.0,0,0.0,0.0
2336,08-Apr,07:00,2.0,0,0.0,2.0
2337,08-Apr,08:00,2.0,0,0.0,2.0
2338,08-Apr,09:00,10.0,0,0.0,10.0
2339,08-Apr,10:00,7.0,0,0.0,7.0
2340,08-Apr,11:00,7.0,0,0.0,7.0
2341,08-Apr,12:00,9.0,0,0.0,9.0
2342,08-Apr,13:00,8.0,0,0.0,8.0
2343,08-Apr,14:00,3.0,0,0.0,3.0
2344,08-Apr,15:00,7.0,0,0.0,7.0
2345,08-Apr,16:00,2.0,0,0.0,2.0
2346,08-Apr,17:00,3.0,0,0.0,3.0
2347,08-Apr,18:00,0.0,0,0.0,0.0
2348,08-Apr,19:00,0.0,0,0.0,0.0
2349,08-Apr,20:00,0.0,0,0.0,0.0
2350,08-Apr,21:00,0.0,0,0.0,0.0
2351,08-Apr,22:00,0.0,0,0.0,0.0
2352,08-Apr,23:00,0.0,0,0.0,0.0
2353,09-Apr,00:00,0.0,0,0.0,0.0
2354,09-Apr,01:00,0.0,0,0.0,0.0
2355,09-Apr,02:00,0.0,0,0.0,0.0
2356,09-Apr,03:00,0.0,0,0.0,0.0
2357,09-Apr,04:00,0.0,0,0.0,0.0
2358,09-Apr,05:00,0.0,0,0.0,0.0
2359,09-Apr,06:00,0.0,0,0.0,0.0
2360,09-Apr,07:00,3.0,0,0.0,3.0
2361,09-Apr,08:00,7.0,0,0.0,7.0
2362,09-Apr,09:00,8.0,0,0.0,8.0
2363,09-Apr,10:00,6.0,0,0.0,6.0
2364,09-Apr,11:00,7.0,0,0.0,7.0
2365,09-Apr,12:00,13.0,0,0.0,13.0
2366,09-Apr,13:00,9.0,0,0.0,9.0
2367,09-Apr,14:00,12.0,0,0.0,12.0
2368,09-Apr,15:00,13.0,0,0.0,13.0
2369,09-Apr,16:00,7.0,0,0.0,7.0
2370,09-Apr,17:00,6.0,0,0.0,6.0
2371,09-Apr,18:00,0.0,0,0.0,0.0
2372,09-Apr,19:00,0.0,0,0.0,0.0
2373,09-Apr,20:00,0.0,0,0.0,0.0
2374,09-Apr,21:00,0.0,0,0.0,0.0
2375,09-Apr,22:00,0.0,0,0.0,0.0
2376,09-Apr,23:00,0.0,0,0.0,0.0
2377,10-Apr,00:00,0.0,0,0.0,0.0
2378,10-Apr,01:00,0.0,0,0.0,0.0
2379,10-Apr,02:00,0.0,0,0.0,0.0
2380,10-Apr,03:00,0.0,0,0.0,0.0
2381,10-Apr,04:00,0.0,0,0.0,0.0
2382,10-Apr,05:00,0.0,0,0.0,0.0
2383,10-Apr,06:00,0.0,0,0.0,0.0
2384,10-Apr,07:00,5.0,0,0.0,5.0
2385,10-Apr,08:00,3.0,0,0.0,3.0
2386,10-Apr,09:00,11.0,0,0.0,11.0
2387,10-Apr,10:00,19.0,0,0.0,19.0
2388,10-Apr,11:00,17.0,0,0.0,17.0
2389,10-Apr,12:00,13.0,0,0.0,13.0
2390,10-Apr,13:00,16.0,0,0.0,16.0
2391,10-Apr,14:00,7.0,0,0.0,7.0
2392,10-Apr,15:00,9.0,0,0.0,9.0
2393,10-Apr,16:00,7.0,0,0.0,7.0
2394,10-Apr,17:00,4.0,0,0.0,4.0
2395,10-Apr,18:00,0.0,0,0.0,0.0
2396,10-Apr,19:00,0.0,0,0.0,0.0
2397,10-Apr,20:00,0.0,0,0.0,0.0
2398,10-Apr,21:00,0.0,0,0.0,0.0
2399,10-Apr,22:00,0.0,0,0.0,0.0
2400,10-Apr,23:00,0.0,0,0.0,0.0
2401,11-Apr,00:00,0.0,0,0.0,0.0
2402,11-Apr,01:00,0.0,0,0.0,0.0
2403,11-Apr,02:00,0.0,0,0.0,0.0
2404,11-Apr,03:00,0.0,0,0.0,0.0
2405,11-Apr,04:00,0.0,0,0.0,0.0
2406,11-Apr,05:00,0.0,0,0.0,0.0
2407,11-Apr,06:00,0.0,0,0.0,0.0
2408,11-Apr,07:00,3.0,0,0.0,3.0
2409,11-Apr,08:00,14.0,0,0.0,14.0
2410,11-Apr,09:00,13.0,0,0.0,13.0
2411,11-Apr,10:00,16.0,0,0.0,16.0
2412,11-Apr,11:00,17.0,0,0.0,17.0
2413,11-Apr,12:00,15.0,0,0.0,15.0
2414,11-Apr,13:00,14.0,0,0.0,14.0
2415,11-Apr,14:00,15.0,0,0.0,15.0
2416,11-Apr,15:00,12.0,0,0.0,12.0
2417,11-Apr,16:00,7.0,0,0.0,7.0
2418,11-Apr,17:00,7.0,0,0.0,7.0
2419,11-Apr,18:00,0.0,0,0.0,0.0
2420,11-Apr,19:00,0.0,0,0.0,0.0
2421,11-Apr,20:00,0.0,0,0.0,0.0
2422,11-Apr,21:00,0.0,0,0.0,0.0
2423,11-Apr,22:00,0.0,0,0.0,0.0
2424,11-Apr,23:00,0.0,0,0.0,0.0
2425,12-Apr,00:00,0.0,0,0.0,0.0
2426,12-Apr,01:00,0.0,0,0.0,0.0
2427,12-Apr,02:00,0.0,0,0.0,0.0
2428,12-Apr,03:00,0.0,0,0.0,0.0
2429,12-Apr,04:00,0.0,0,0.0,0.0
2430,12-Apr,05:00,0.0,0,0.0,0.0
2431,12-Apr,06:00,0.0,0,0.0,0.0
2432,12-Apr,07:00,8.0,0,0.0,8.0
2433,12-Apr,08:00,7.0,0,0.0,7.0
2434,12-Apr,09:00,11.0,0,0.0,11.0
2435,12-Apr,10:00,14.0,0,0.0,14.0
2436,12-Apr,11:00,11.0,0,0.0,11.0
2437,12-Apr,12:00,16.0,0,0.0,16.0
2438,12-Apr,13:00,17.0,0,0.0,17.0
2439,12-Apr,14:00,9.0,0,0.0,9.0
2440,12-Apr,15:00,8.0,0,0.0,8.0
2441,12-Apr,16:00,10.0,0,0.0,10.0
2442,12-Apr,17:00,2.0,0,0.0,2.0
2443,12-Apr,18:00,0.0,0,0.0,0.0
2444,12-Apr,19:00,0.0,0,0.0,0.0
2445,12-Apr,20:00,0.0,0,0.0,0.0
2446,12-Apr,21:00,0.0,0,0.0,0.0
2447,12-Apr,22:00,0.0,0,0.0,0.0
2448,12-Apr,23:00,0.0,0,0.0,0.0
2449,13-Apr,00:00,0.0,0,0.0,0.0
2450,13-Apr,01:00,0.0,0,0.0,0.0
2451,13-Apr,02:00,0.0,0,0.0,0.0
2452,13-Apr,03:00,0.0,0,0.0,0.0
2453,13-Apr,04:00,0.0,0,0.0,0.0
2454,13-Apr,05:00,0.0,0,0.0,0.0
2455,13-Apr,06:00,0.0,0,0.0,0.0
2456,13-Apr,07:00,5.0,0,0.0,5.0
2457,13-Apr,08:00,11.0,0,0.0,11.0
2458,13-Apr,09:00,14.0,0,0.0,14.0
2459,13-Apr,10:00,15.0,0,0.0,15.0
2460,13-Apr,11:00,14.0,0,0.0,14.0
2461,13-Apr,12:00,21.0,0,0.0,21.0
2462,13-Apr,13:00,14.0,0,0.0,14.0
2463,13-Apr,14:00,12.0,0,0.0,12.0
2464,13-Apr,15:00,14.0,0,0.0,14.0
2465,13-Apr,16:00,10.0,0,0.0,10.0
2466,13-Apr,17:00,6.0,0,0.0,6.0
2467,13-Apr,18:00,0.0,0,0.0,0.0
2468,13-Apr,19:00,0.0,0,0.0,0.0
2469,13-Apr,20:00,0.0,0,0.0,0.0
2470,13-Apr,21:00,0.0,0,0.0,0.0
2471,13-Apr,22:00,0.0,0,0.0,0.0
2472,13-Apr,23:00,0.0,0,0.0,0.0
2473,14-Apr,00:00,0.0,0,0.0,0.0
2474,14-Apr,01:00,0.0,0,0.0,0.0
2475,14-Apr,02:00,0.0,0,0.0,0.0
2476,14-Apr,03:00,0.0,0,0.0,0.0
2477,14-Apr,04:00,0.0,0,0.0,0.0
2478,14-Apr,05:00,0.0,0,0.0,0.0
2479,14-Apr,06:00,0.0,0,0.0,0.0
2480,14-Apr,07:00,6.0,0,0.0,6.0
2481,14-Apr,08:00,17.0,0,0.0,17.0
2482,14-Apr,09:00,19.0,0,0.0,19.0
2483,14-Apr,10:00,19.0,0,0.0,19.0
2484,14-Apr,11:00,20.0,0,0.0,20.0
2485,14-Apr,12:00,19.0,0,0.0,19.0
2486,14-Apr,13:00,20.0,0,0.0,20.0
2487,14-Apr,14:00,24.0,0,0.0,24.0
2488,14-Apr,15:00,20.0,0,0.0,20.0
2489,14-Apr,16:00,11.0,0,0.0,11.0
2490,14-Apr,17:00,6.0,0,0.0,6.0
2491,14-Apr,18:00,0.0,0,0.0,0.0
2492,14-Apr,19:00,0.0,0,0.0,0.0
2493,14-Apr,20:00,0.0,0,0.0,0.0
2494,14-Apr,21:00,0.0,0,0.0,0.0
2495,14-Apr,22:00,0.0,0,0.0,0.0
2496,14-Apr,23:00,0.0,0,0.0,0.0
2497,15-Apr,00:00,0.0,0,0.0,0.0
2498,15-Apr,01:00,0.0,0,0.0,0.0
2499,15-Apr,02:00,0.0,0,0.0,0.0
2500,15-Apr,03:00,0.0,0,0.0,0.0
2501,15-Apr,04:00,0.0,0,0.0,0.0
2502,15-Apr,05:00,0.0,0,0.0,0.0
2503,15-Apr,06:00,0.0,0,0.0,0.0
2504,15-Apr,07:00,4.0,0,0.0,4.0
2505,15-Apr,08:00,11.0,0,0.0,11.0
2506,15-Apr,09:00,9.0,0,0.0,9.0
2507,15-Apr,10:00,12.0,0,0.0,12.0
2508,15-Apr,11:00,15.0,0,0.0,15.0
2509,15-Apr,12:00,17.0,0,0.0,17.0
2510,15-Apr,13:00,14.0,0,0.0,14.0
2511,15-Apr,14:00,13.0,0,0.0,13.0
2512,15-Apr,15:00,6.0,0,0.0,6.0
2513,15-Apr,16:00,11.0,0,0.0,11.0
2514,15-Apr,17:00,1.0,0,0.0,1.0
2515,15-Apr,18:00,0.0,0,0.0,0.0
2516,15-Apr,19:00,0.0,0,0.0,0.0
2517,15-Apr,20:00,0.0,0,0.0,0.0
2518,15-Apr,21:00,0.0,0,0.0,0.0
2519,15-Apr,22:00,0.0,0,0.0,0.0
2520,15-Apr,23:00,0.0,0,0.0,0.0
2521,16-Apr,00:00,0.0,0,0.0,0.0
2522,16-Apr,01:00,0.0,0,0.0,0.0
2523,16-Apr,02:00,0.0,0,0.0,0.0
2524,16-Apr,03:00,0.0,0,0.0,0.0
2525,16-Apr,04:00,0.0,0,0.0,0.0
2526,16-Apr,05:00,0.0,0,0.0,0.0
2527,16-Apr,06:00,0.0,0,0.0,0.0
2528,16-Apr,07:00,6.0,0,0.0,6.0
2529,16-Apr,08:00,11.0,0,0.0,11.0
2530,16-Apr,09:00,7.0,0,0.0,7.0
2531,16-Apr,10:00,8.0,0,0.0,8.0
2532,16-Apr,11:00,14.0,0,0.0,14.0
2533,16-Apr,12:00,9.0,0,0.0,9.0
2534,16-Apr,13:00,14.0,0,0.0,14.0
2535,16-Apr,14:00,8.0,0,0.0,8.0
2536,16-Apr,15:00,4.0,0,0.0,4.0
2537,16-Apr,16:00,7.0,0,0.0,7.0
2538,16-Apr,17:00,3.0,0,0.0,3.0
2539,16-Apr,18:00,0.0,0,0.0,0.0
2540,16-Apr,19:00,0.0,0,0.0,0.0
2541,16-Apr,20:00,0.0,0,0.0,0.0
2542,16-Apr,21:00,0.0,0,0.0,0.0
2543,16-Apr,22:00,0.0,0,0.0,0.0
2544,16-Apr,23:00,0.0,0,0.0,0.0
2545,17-Apr,00:00,0.0,0,0.0,0.0
2546,17-Apr,01:00,0.0,0,0.0,0.0
2547,17-Apr,02:00,0.0,0,0.0,0.0
2548,17-Apr,03:00,0.0,0,0.0,0.0
2549,17-Apr,04:00,0.0,0,0.0,0.0
2550,17-Apr,05:00,0.0,0,0.0,0.0
2551,17-Apr,06:00,0.0,0,0.0,0.0
2552,17-Apr,07:00,4.0,0,0.0,4.0
2553,17-Apr,08:00,2.0,0,0.0,2.0
2554,17-Apr,09:00,4.0,0,0.0,4.0
2555,17-Apr,10:00,7.0,0,0.0,7.0
2556,17-Apr,11:00,2.0,0,0.0,2.0
2557,17-Apr,12:00,3.0,0,0.0,3.0
2558,17-Apr,13:00,10.0,0,0.0,10.0
2559,17-Apr,14:00,3.0,0,0.0,3.0
2560,17-Apr,15:00,3.0,0,0.0,3.0
2561,17-Apr,16:00,1.0,0,0.0,1.0
2562,17-Apr,17:00,2.0,0,0.0,2.0
2563,17-Apr,18:00,0.0,0,0.0,0.0
2564,17-Apr,19:00,0.0,0,0.0,0.0
2565,17-Apr,20:00,0.0,0,0.0,0.0
2566,17-Apr,21:00,0.0,0,0.0,0.0
2567,17-Apr,22:00,0.0,0,0.0,0.0
2568,17-Apr,23:00,0.0,0,0.0,0.0
2569,18-Apr,00:00,0.0,0,0.0,0.0
2570,18-Apr,01:00,0.0,0,0.0,0.0
2571,18-Apr,02:00,0.0,0,0.0,0.0
2572,18-Apr,03:00,0.0,0,0.0,0.0
2573,18-Apr,04:00,0.0,0,0.0,0.0
2574,18-Apr,05:00,0.0,0,0.0,0.0
2575,18-Apr,06:00,0.0,0,0.0,0.0
2576,18-Apr,07:00,0.0,0,0.0,0.0
2577,18-Apr,08:00,5.0,0,0.0,5.0
2578,18-Apr,09:00,2.0,0,0.0,2.0
2579,18-Apr,10:00,9.0,0,0.0,9.0
2580,18-Apr,11:00,5.0,0,0.0,5.0
2581,18-Apr,12:00,6.0,0,0.0,6.0
2582,18-Apr,13:00,4.0,0,0.0,4.0
2583,18-Apr,14:00,5.0,0,0.0,5.0
2584,18-Apr,15:00,2.0,0,0.0,2.0
2585,18-Apr,16:00,1.0,0,0.0,1.0
2586,18-Apr,17:00,1.0,0,0.0,1.0
2587,18-Apr,18:00,0.0,0,0.0,0.0
2588,18-Apr,19:00,0.0,0,0.0,0.0
2589,18-Apr,20:00,0.0,0,0.0,0.0
2590,18-Apr,21:00,0.0,0,0.0,0.0
2591,18-Apr,22:00,0.0,0,0.0,0.0
2592,18-Apr,23:00,0.0,0,0.0,0.0
2593,19-Apr,00:00,0.0,0,0.0,0.0
2594,19-Apr,01:00,0.0,0,0.0,0.0
2595,19-Apr,02:00,0.0,0,0.0,0.0
2596,19-Apr,03:00,0.0,0,0.0,0.0
2597,19-Apr,04:00,0.0,0,0.0,0.0
2598,19-Apr,05:00,0.0,0,0.0,0.0
2599,19-Apr,06:00,0.0,0,0.0,0.0
2600,19-Apr,07:00,1.0,0,0.0,1.0
2601,19-Apr,08:00,0.0,0,0.0,0.0
2602,19-Apr,09:00,1.0,0,0.0,1.0
2603,19-Apr,10:00,2.0,0,0.0,2.0
2604,19-Apr,11:00,2.0,0,0.0,2.0
2605,19-Apr,12:00,5.0,0,0.0,5.0
2606,19-Apr,13:00,1.0,0,0.0,1.0
2607,19-Apr,14:00,0.0,0,0.0,0.0
2608,19-Apr,15:00,0.0,0,0.0,0.0
2609,19-Apr,16:00,0.0,0,0.0,0.0
2610,19-Apr,17:00,2.0,0,0.0,2.0
2611,19-Apr,18:00,0.0,0,0.0,0.0
2612,19-Apr,19:00,0.0,0,0.0,0.0
2613,19-Apr,20:00,0.0,0,0.0,0.0
2614,19-Apr,21:00,0.0,0,0.0,0.0
2615,19-Apr,22:00,0.0,0,0.0,0.0
2616,19-Apr,23:00,0.0,0,0.0,0.0
2617,20-Apr,00:00,0.0,0,0.0,0.0
2618,20-Apr,01:00,0.0,0,0.0,0.0
2619,20-Apr,02:00,0.0,0,0.0,0.0
2620,20-Apr,03:00,0.0,0,0.0,0.0
2621,20-Apr,04:00,0.0,0,0.0,0.0
2622,20-Apr,05:00,0.0,0,0.0,0.0
2623,20-Apr,06:00,0.0,0,0.0,0.0
2624,20-Apr,07:00,0.0,0,0.0,0.0
2625,20-Apr,08:00,5.0,0,0.0,5.0
2626,20-Apr,09:00,2.0,0,0.0,2.0
2627,20-Apr,10:00,1.0,0,0.0,1.0
2628,20-Apr,11:00,0.0,0,0.0,0.0
2629,20-Apr,12:00,0.0,0,0.0,0.0
2630,20-Apr,13:00,0.0,0,0.0,0.0
2631,20-Apr,14:00,1.0,0,0.0,1.0
2632,20-Apr,15:00,1.0,0,0.0,1.0
2633,20-Apr,16:00,0.0,0,0.0,0.0
2634,20-Apr,17:00,2.0,0,0.0,2.0
2635,20-Apr,18:00,0.0,0,0.0,0.0
2636,20-Apr,19:00,0.0,0,0.0,0.0
2637,20-Apr,20:00,0.0,0,0.0,0.0
2638,20-Apr,21:00,0.0,0,0.0,0.0
2639,20-Apr,22:00,0.0,0,0.0,0.0
2640,20-Apr,23:00,0.0,0,0.0,0.0
2641,21-Apr,00:00,0.0,0,0.0,0.0
2642,21-Apr,01:00,0.0,0,0.0,0.0
2643,21-Apr,02:00,0.0,0,0.0,0.0
2644,21-Apr,03:00,0.0,0,0.0,0.0
2645,21-Apr,04:00,0.0,0,0.0,0.0
2646,21-Apr,05:00,0.0,0,0.0,0.0
2647,21-Apr,06:00,0.0,0,0.0,0.0
2648,21-Apr,07:00,0.0,0,0.0,0.0
2649,21-Apr,08:00,0.0,0,0.0,0.0
2650,21-Apr,09:00,1.0,0,0.0,1.0
2651,21-Apr,10:00,0.0,0,0.0,0.0
2652,21-Apr,11:00,0.0,0,0.0,0.0
2653,21-Apr,12:00,0.0,0,0.0,0.0
2654,21-Apr,13:00,0.0,0,0.0,0.0
2655,21-Apr,14:00,0.0,0,0.0,0.0
2656,21-Apr,15:00,0.0,0,0.0,0.0
2657,21-Apr,16:00,0.0,0,0.0,0.0
2658,21-Apr,17:00,0.0,0,0.0,0.0
2659,21-Apr,18:00,0.0,0,0.0,0.0
2660,21-Apr,19:00,0.0,0,0.0,0.0
2661,21-Apr,20:00,0.0,0,0.0,0.0
2662,21-Apr,21:00,0.0,0,0.0,0.0
2663,21-Apr,22:00,0.0,0,0.0,0.0
2664,21-Apr,23:00,0.0,0,0.0,0.0
2665,22-Apr,00:00,0.0,0,0.0,0.0
2666,22-Apr,01:00,0.0,0,0.0,0.0
2667,22-Apr,02:00,0.0,0,0.0,0.0
2668,22-Apr,03:00,0.0,0,0.0,0.0
2669,22-Apr,04:00,0.0,0,0.0,0.0
2670,22-Apr,05:00,0.0,0,0.0,0.0
2671,22-Apr,06:00,0.0,0,0.0,0.0
2672,22-Apr,07:00,0.0,0,0.0,0.0
2673,22-Apr,08:00,0.0,0,0.0,0.0
2674,22-Apr,09:00,3.0,0,0.0,3.0
2675,22-Apr,10:00,4.0,0,0.0,4.0
2676,22-Apr,11:00,3.0,0,0.0,3.0
2677,22-Apr,12:00,2.0,0,0.0,2.0
2678,22-Apr,13:00,1.0,0,0.0,1.0
2679,22-Apr,14:00,1.0,0,0.0,1.0
2680,22-Apr,15:00,3.0,0,0.0,3.0
2681,22-Apr,16:00,0.0,0,0.0,0.0
2682,22-Apr,17:00,2.0,0,0.0,2.0
2683,22-Apr,18:00,0.0,0,0.0,0.0
2684,22-Apr,19:00,0.0,0,0.0,0.0
2685,22-Apr,20:00,0.0,0,0.0,0.0
2686,22-Apr,21:00,0.0,0,0.0,0.0
2687,22-Apr,22:00,0.0,0,0.0,0.0
2688,22-Apr,23:00,0.0,0,0.0,0.0
2689,23-Apr,00:00,0.0,0,0.0,0.0
2690,23-Apr,01:00,0.0,0,0.0,0.0
2691,23-Apr,02:00,0.0,0,0.0,0.0
2692,23-Apr,03:00,0.0,0,0.0,0.0
2693,23-Apr,04:00,0.0,0,0.0,0.0
2694,23-Apr,05:00,0.0,0,0.0,0.0
2695,23-Apr,06:00,0.0,0,0.0,0.0
2696,23-Apr,07:00,0.0,0,0.0,0.0
2697,23-Apr,08:00,2.0,0,0.0,2.0
2698,23-Apr,09:00,2.0,0,0.0,2.0
2699,23-Apr,10:00,0.0,0,0.0,0.0
2700,23-Apr,11:00,0.0,0,0.0,0.0
2701,23-Apr,12:00,0.0,0,0.0,0.0
2702,23-Apr,13:00,0.0,0,0.0,0.0
2703,23-Apr,14:00,2.0,0,0.0,2.0
2704,23-Apr,15:00,1.0,0,0.0,1.0
2705,23-Apr,16:00,1.0,0,0.0,1.0
2706,23-Apr,17:00,2.0,0,0.0,2.0
2707,23-Apr,18:00,0.0,0,0.0,0.0
2708,23-Apr,19:00,0.0,0,0.0,0.0
2709,23-Apr,20:00,0.0,0,0.0,0.0
2710,23-Apr,21:00,0.0,0,0.0,0.0
2711,23-Apr,22:00,0.0,0,0.0,0.0
2712,23-Apr,23:00,0.0,0,0.0,0.0
2713,24-Apr,00:00,0.0,0,0.0,0.0
2714,24-Apr,01:00,0.0,0,0.0,0.0
2715,24-Apr,02:00,0.0,0,0.0,0.0
2716,24-Apr,03:00,0.0,0,0.0,0.0
2717,24-Apr,04:00,0.0,0,0.0,0.0
2718,24-Apr,05:00,0.0,0,0.0,0.0
2719,24-Apr,06:00,0.0,0,0.0,0.0
2720,24-Apr,07:00,2.0,0,0.0,2.0
2721,24-Apr,08:00,0.0,0,0.0,0.0
2722,24-Apr,09:00,8.0,0,0.0,8.0
2723,24-Apr,10:00,7.0,0,0.0,7.0
2724,24-Apr,11:00,5.0,0,0.0,5.0
2725,24-Apr,12:00,7.0,0,0.0,7.0
2726,24-Apr,13:00,5.0,0,0.0,5.0
2727,24-Apr,14:00,2.0,0,0.0,2.0
2728,24-Apr,15:00,4.0,0,0.0,4.0
2729,24-Apr,16:00,4.0,0,0.0,4.0
2730,24-Apr,17:00,2.0,0,0.0,2.0
2731,24-Apr,18:00,0.0,0,0.0,0.0
2732,24-Apr,19:00,0.0,0,0.0,0.0
2733,24-Apr,20:00,0.0,0,0.0,0.0
2734,24-Apr,21:00,0.0,0,0.0,0.0
2735,24-Apr,22:00,0.0,0,0.0,0.0
2736,24-Apr,23:00,0.0,0,0.0,0.0
2737,25-Apr,00:00,0.0,0,0.0,0.0
2738,25-Apr,01:00,0.0,0,0.0,0.0
2739,25-Apr,02:00,0.0,0,0.0,0.0
2740,25-Apr,03:00,0.0,0,0.0,0.0
2741,25-Apr,04:00,0.0,0,0.0,0.0
2742,25-Apr,05:00,0.0,0,0.0,0.0
2743,25-Apr,06:00,0.0,0,0.0,0.0
2744,25-Apr,07:00,1.0,0,0.0,1.0
2745,25-Apr,08:00,5.0,0,0.0,5.0
2746,25-Apr,09:00,5.0,0,0.0,5.0
2747,25-Apr,10:00,10.0,0,0.0,10.0
2748,25-Apr,11:00,7.0,0,0.0,7.0
2749,25-Apr,12:00,8.0,0,0.0,8.0
2750,25-Apr,13:00,11.0,0,0.0,11.0
2751,25-Apr,14:00,7.0,0,0.0,7.0
2752,25-Apr,15:00,7.0,0,0.0,7.0
2753,25-Apr,16:00,9.0,0,0.0,9.0
2754,25-Apr,17:00,8.0,0,0.0,8.0
2755,25-Apr,18:00,0.0,0,0.0,0.0
2756,25-Apr,19:00,0.0,0,0.0,0.0
2757,25-Apr,20:00,0.0,0,0.0,0.0
2758,25-Apr,21:00,0.0,0,0.0,0.0
2759,25-Apr,22:00,0.0,0,0.0,0.0
2760,25-Apr,23:00,0.0,0,0.0,0.0
2761,26-Apr,00:00,0.0,0,0.0,0.0
2762,26-Apr,01:00,0.0,0,0.0,0.0
2763,26-Apr,02:00,0.0,0,0.0,0.0
2764,26-Apr,03:00,0.0,0,0.0,0.0
2765,26-Apr,04:00,0.0,0,0.0,0.0
2766,26-Apr,05:00,0.0,0,0.0,0.0
2767,26-Apr,06:00,0.0,0,0.0,0.0
2768,26-Apr,07:00,2.0,0,0.0,2.0
2769,26-Apr,08:00,4.0,0,0.0,4.0
2770,26-Apr,09:00,11.0,0,0.0,11.0
2771,26-Apr,10:00,11.0,0,0.0,11.0
2772,26-Apr,11:00,9.0,0,0.0,9.0
2773,26-Apr,12:00,4.0,0,0.0,4.0
2774,26-Apr,13:00,8.0,0,0.0,8.0
2775,26-Apr,14:00,11.0,0,0.0,11.0
2776,26-Apr,15:00,4.0,0,0.0,4.0
2777,26-Apr,16:00,4.0,0,0.0,4.0
2778,26-Apr,17:00,2.0,0,0.0,2.0
2779,26-Apr,18:00,0.0,0,0.0,0.0
2780,26-Apr,19:00,0.0,0,0.0,0.0
2781,26-Apr,20:00,0.0,0,0.0,0.0
2782,26-Apr,21:00,0.0,0,0.0,0.0
2783,26-Apr,22:00,0.0,0,0.0,0.0
2784,26-Apr,23:00,0.0,0,0.0,0.0
2785,27-Apr,00:00,0.0,0,0.0,0.0
2786,27-Apr,01:00,0.0,0,0.0,0.0
2787,27-Apr,02:00,0.0,0,0.0,0.0
2788,27-Apr,03:00,0.0,0,0.0,0.0
2789,27-Apr,04:00,0.0,0,0.0,0.0
2790,27-Apr,05:00,0.0,0,0.0,0.0
2791,27-Apr,06:00,0.0,0,0.0,0.0
2792,27-Apr,07:00,7.0,0,0.0,7.0
2793,27-Apr,08:00,10.0,0,0.0,10.0
2794,27-Apr,09:00,11.0,0,0.0,11.0
